Ellison,1537
Calhoun,1536
Gillespie,1535
Mora,1533
Knapp,1529
McCall,1529
Morse,1524
Dorsey,1524
Weeks,1521
Nielsen,1520
Livingston,1519
Leblanc,1517
McLean,1515
Bradshaw,1512
Glass,1510
Middleton,1509
Buckley,1509
Schaefer,1507
Frost,1505
Howe,1503
House,1500
McIntosh,1500
Ho,1498
Pennington,1496
Reilly,1494
Hebert,1493
McFarland,1492
Hickman,1491
Noble,1491
Spears,1490
Conrad,1487
Arias,1486
Galvan,1484
Velazquez,1484
Huynh,1483
Frederick,1480
Randolph,1473
Cantu,1468
Fitzpatrick,1464
Mahoney,1462
Peck,1462
Villa,1461
Michael,1459
Donovan,1456
McConnell,1453
Walls,1452
Boyle,1451
Mayer,1450
Zuniga,1447
Giles,1446
Pineda,1446
Pace,1445
Hurley,1444
Mays,1443
McMillan,1442
Crosby,1440
Ayers,1439
Case,1437
Bentley,1435
Shepard,1435
Everett,1435
Pugh,1434
David,1433
McMahon,1429
Dunlap,1428
Bender,1426
Hahn,1422
Harding,1421
Acevedo,1417
Raymond,1415
Blackburn,1413
Duffy,1408
Landry,1407
Dougherty,1405
Bautista,1403
Shah,1402
Potts,1397
Arroyo,1397
Valentine,1397
Meza,1396
Gould,1396
Vaughan,1393
Fry,1392
Rush,1389
Avery,1388
Herring,1384
Dodson,1383
Clements,1380
Sampson,1381
Tapia,1379
Bean,1377
Lynn,1376
Crane,1376
Farley,1376
Cisneros,1373
Benton,1373
Ashley,1372
McKay,1370
Finley,1367
Best,1366
Blevins,1366
Friedman,1365
Moses,1365
Sosa,1365
Blanchard,1363
Huber,1361
Frye,1361
Krueger,1360
Bernard,1355
Rosario,1355
Rubio,1354
Mullen,1351
Benjamin,1351
Haley,1350
Chung,1350
Moyer,1350
Choi,1349
Horne,1346
Yu,1345
Woodward,1343
Ali,1338
Nixon,1335
Hayden,1336
Rivers,1334
Estes,1328
McCarty,1324
Richmond,1324
Stuart,1324
Maynard,1321
Brandt,1320
O'Connell,1320
Hanna,1320
Sanford,1318
Sheppard,1318
Church,1318
Burch,1317
Levy,1314
Rasmussen,1314
Coffey,1314
Ponce,1313
Faulkner,1311
Donaldson,1312
Schmitt,1310
Novak,1308
Costa,1305
Montes,1305
Booker,1301
Cordova,1300
Waller,1298
Arellano,1297
Maddox,1297
Mata,1293
Bonilla,1291
Stanton,1290
Compton,1290
Kaufman,1289
Dudley,1289
McPherson,1289
Beltran,1288
Dickson,1286
McCann,1286
Villegas,1286
Proctor,1285
Hester,1286
Cantrell,1285
Daugherty,1285
Cherry,1283
Bray,1281
Davila,1281
Rowland,1279
Levine,1278
Madden,1277
Spence,1277
Good,1276
Irwin,1274
Werner,1274
Krause,1273
Petty,1271
Whitney,1269
Baird,1269
Hooper,1264
Pollard,1263
Zavala,1263
Jarvis,1262
Holden,1262
Haas,1262
Hendrix,1261
McGrath,1262
Bird,1259
Lucero,1257
Terrell,1257
Riggs,1256
Joyce,1254
Mercer,1253
Rollins,1253
Galloway,1252
Duke,1251
Odom,1250
Andersen,1242
Downs,1242
Hatfield,1240
Benitez,1240
Archer,1238
Huerta,1236
Travis,1236
McNeil,1233
Hinton,1231
Zhang,1230
Hays,1231
Mayo,1228
Fritz,1226
Branch,1224
Mooney,1222
Ewing,1220
Ritter,1219
Esparza,1215
Frey,1213
Braun,1211
Gay,1212
Riddle,1210
Haney,1210
Kaiser,1207
Holder,1204
Chaney,1202
McKnight,1201
Gamble,1200
Vang,1198
Cooley,1197
Carney,1197
Cowan,1195
Forbes,1195
Ferrell,1193
Davies,1192
Barajas,1192
Shea,1188
Osborn,1188
Bright,1188
Cuevas,1187
Bolton,1186
Murillo,1185
Lutz,1184
Duarte,1182
Kidd,1182
Key,1182
Cooke,1181
Goff,1179
DeJesus,1179
Marin,1178
Dotson,1179
Bonner,1177
Cotton,1177
Merrill,1177
Lindsay,1177
Lancaster,1175
McGowan,1174
Felix,1172
Salgado,1173
Slater,1170
Carver,1170
Guthrie,1169
Holman,1168
Fulton,1168
Snider,1165
Sears,1163
Witt,1163
Newell,1161
Byers,1160
Lehman,1160
Gorman,1160
Costello,1159
Donahue,1158
Delaney,1158
Albert,1155
Workman,1155
Rosas,1151
Springer,1151
Justice,1148
Kinney,1147
Odell,1147
Lake,1147
Donnelly,1146
Law,1145
Dailey,1146
Guevara,1143
Shoemaker,1140
Barlow,1140
Marino,1139
Winter,1139
Craft,1136
Katz,1135
Pickett,1133
Espinosa,1132
Daly,1128
Maloney,1128
Goldstein,1128
Crowley,1128
Vogel,1126
Kuhn,1125
Pearce,1122
Hartley,1121
Cleveland,1121
Palacios,1121
McFadden,1119
Britt,1120
Wooten,1119
Cortes,1117
Dillard,1116
Childers,1115
Alford,1114
Dodd,1114
Emerson,1113
Wilder,1113
Lange,1111
Goldberg,1111
Quintero,1110
Beach,1110
Enriquez,1108
Quintana,1103
Helms,1102
Mackey,1101
Finch,1102
Cramer,1099
Minor,1099
Flanagan,1096
Franks,1094
Corona,1095
Kendall,1094
McCabe,1095
Hendrickson,1093
Moser,1093
McDermott,1091
Camp,1091
McLeod,1091
Bernal,1091
Kaplan,1090
Medrano,1089
Lugo,1087
Tracy,1087
Bacon,1087
Crowe,1084
Richter,1084
Welsh,1083
Holley,1083
Ratliff,1080
Mayfield,1080
Talley,1079
Haines,1077
Dale,1075
Gibbons,1075
Hickey,1073
Byrne,1074
Kirkland,1073
Farris,1072
Correa,1072
Tillman,1070
Sweet,1071
Kessler,1070
England,1070
Hewitt,1069
Blanco,1070
Connolly,1068
Pate,1068
Elder,1067
Bruno,1065
Holcomb,1062
Hyde,1061
Mcallister,1059
Cash,1060
Christopher,1056
Whitfield,1055
Meeks,1054
Hatcher,1054
Fink,1053
Sutherland,1054
Noel,1052
Ritchie,1053
Rosa,1052
Leal,1047
Joyner,1046
Starr,1046
Morin,1044
Delarosa,1043
Connor,1042
Hilton,1042
Alston,1041
Gilliam,1041
Wynn,1040
Wills,1039
Jaramillo,1039
O'Neil,1038
Nieves,1039
Britton,1038
Rankin,1037
Belcher,1036
Guy,1036
Chamberlain,1035
Tyson,1035
Puckett,1034
Downing,1033
Sharpe,1033
Boggs,1031
Truong,1031
Pierson,1028
Godfrey,1027
Mobley,1025
John,1025
Kern,1024
Dye,1024
Hollis,1023
Bravo,1022
Magana,1022
Rutherford,1021
Ng,1021
Tuttle,1018
Lim,1017
Romano,1016
Arthur,1015
Trejo,1015
Knowles,1015
Lyon,1013
Shirley,1012
Quinones,1012
Childs,1010
Dolan,1011
Head,1009
Reyna,1009
Saenz,1008
Hastings,1009
Kenney,1007
Cano,1008
Foreman,1006
Denton,1005
Villalobos,1005
Pryor,1003
Sargent,1002
Doherty,1000
Hopper,999
Phan,997
Womack,997
Lockhart,995
Ventura,992
Dwyer,992
Muller,992
Galindo,991
Grace,990
Sorensen,990
Courtney,989
Parra,988
Rodrigues,988
Nicholas,987
Ahmed,986
McGinnis,986
Langley,984
Madison,984
Locke,983
Jamison,982
Nava,981
Gustafson,980
Sykes,979
Dempsey,979
Hamm,978
Rodriquez,978
McGill,977
Xiong,976
Esquivel,975
Simms,975
Kendrick,974
Boyce,972
Vigil,972
Downey,972
McKenna,970
Sierra,971
Webber,970
Kirkpatrick,970
Dickinson,969
Couch,969
Burks,968
Sheehan,968
Slaughter,967
Pike,967
Whitley,966
Magee,965
Cheng,965
Sinclair,964
Cassidy,965
Rutledge,964
Burris,964
Bowling,961
Crabtree,961
McNamara,960
Avalos,959
Vu,958
Herron,955
Broussard,954
Abraham,954
Garland,954
Corbett,953
Corbin,953
Stinson,952
Chin,952
Burt,951
Hutchins,950
Woodruff,950
Lau,950
Brandon,949
Singer,949
Hatch,947
Rossi,946
Shafer,945
Ott,945
Goss,944
Gregg,944
Dewitt,943
Tang,943
Polk,943
Worley,942
Covington,942
Saldana,941
Heller,940
Emery,940
Swartz,938
Cho,938
McCray,938
Elmore,937
Rosenberg,937
Simons,936
Clemons,937
Beatty,936
Harden,935
Herbert,935
Bland,935
Rucker,933
Manley,933
Ziegler,931
Grady,932
Lott,931
Rouse,927
Gleason,927
McClellan,927
Abrams,925
Vo,925
Albright,925
Meier,922
Dunbar,922
Ackerman,922
Padgett,921
Mayes,921
Tipton,918
Coffman,917
Peralta,916
Shapiro,916
Roe,916
Weston,915
Plummer,914
Helton,913
Stern,913
Fraser,912
Stover,912
Fish,913
Schumacher,911
Baca,911
Curran,910
Vinson,910
Vera,910
Clifton,910
Ervin,908
Eldridge,909
Lowry,908
Childress,908
Becerra,907
Gore,906
Seymour,906
Chu,903
Field,904
Akers,903
Carrasco,902
Bingham,902
Sterling,901
Greenwood,901
Leslie,900
Groves,899
Manuel,898
Swain,898
Edmonds,897
Muniz,898
Thomson,896
Crouch,895
Walden,894
Smart,894
Tomlinson,894
Alfaro,893
Quick,893
Goldman,893
McElroy,892
Yarbrough,892
Funk,891
Hong,891
Portillo,889
Lund,890
Ngo,889
Elkins,888
Stroud,888
Meredith,887
Battle,887
McCauley,887
Zapata,886
Bloom,885
Gee,884
Givens,883
Cardona,882
Schafer,883
Robison,881
Gunter,882
Griggs,880
Tovar,880
Teague,880
Swift,878
Bowden,878
Schulz,877
Blanton,878
Buckner,876
Whalen,877
Pritchard,875
Pierre,874
Kang,873
Butts,873
Metcalf,872
Kurtz,871
Sanderson,870
Tompkins,870
Inman,870
Crowder,867
Dickey,868
Hutchison,867
Conklin,866
Hoskins,866
Holbrook,865
Horner,864
Neely,864
Tatum,863
Hollingsworth,864
Draper,861
Clement,862
Lord,860
Reece,861
Feldman,860
Kay,860
Hagen,859
Crews,858
Bowles,859
Post,858
Jewell,858
Daley,858
Cordero,857
Mckinley,857
Velasco,857
Masters,856
Driscoll,855
Burrell,855
Valle,854
Crow,854
Devine,853
Larkin,853
Chappell,852
Pollock,853
Kimball,852
Ly,852
Schmitz,852
Lu,852
Rubin,851
Self,851
Barrios,851
Pereira,849
Phipps,850
McManus,849
Nance,849
Steiner,848
Poe,847
Crockett,847
Jeffries,847
Amos,846
Nix,845
Newsome,846
Dooley,845
Payton,844
Rosen,844
Swenson,844
Connelly,843
Tolbert,842
Segura,841
Esposito,840
Coker,839
Biggs,839
Hinkle,837
Thurman,837
Drew,836
Ivey,836
Bullard,835
Baez,835
Neff,834
Maher,834
Stratton,834
Egan,834
Dubois,832
Gallardo,832
Blue,831
Rainey,830
Yeager,830
Saucedo,829
Ferreira,827
Sprague,826
Lacy,825
Hurtado,825
Heard,823
Connell,822
Stahl,822
Aldridge,821
Amaya,821
Forrest,820
Erwin,820
Gunn,820
Swan,819
Butcher,818
Rosado,818
Godwin,818
Hand,817
Gabriel,816
Otto,816
Whaley,815
Ludwig,815
Clifford,815
Grove,814
Beaver,814
Silver,814
Dang,814
Hammer,814
Dick,813
Boswell,813
Mead,812
Colvin,812
O'Leary,812
Milligan,812
Goins,810
Ames,811
Dodge,809
Kaur,809
Escobedo,808
Arredondo,807
Geiger,808
Winkler,807
Dunham,807
Temple,807
Babcock,807
Billings,807
Grimm,807
Lilly,806
Wesley,805
Mcghee,806
Painter,805
Siegel,805
Bower,805
Purcell,804
Block,804
Aguilera,804
Norwood,804
Sheridan,803
Cartwright,803
Coates,802
Davison,802
Regan,802
Ramey,801
Koenig,801
Kraft,800
Bunch,799
Engel,800
Tan,799
Winn,800
Steward,799
Link,799
Vickers,799
Bragg,798
Piper,798
Huggins,797
Michel,797
Healy,793
Jacob,792
McDonough,791
Wolff,790
Colbert,790
Zepeda,790
Hoang,788
Dugan,788
Kilgore,789
Meade,788
Guillen,788
Do,787
Hinojosa,787
Goode,787
Arrington,786
Gary,787
Snell,785
Willard,785
Renteria,785
Chacon,784
Gallo,784
Hankins,783
Montano,783
Browne,782
Peacock,783
Ohara,781
Cornell,781
Sherwood,778
Castellanos,778
Thorpe,777
Stiles,777
Sadler,776
Latham,776
Redmond,775
Greenberg,775
Cote,775
Waddell,774
Dukes,774
Diamond,773
Bui,773
Madrid,772
Alonso,772
Sheets,770
Irvin,770
Hurt,770
Ferris,768
Sewell,769
Carlton,769
Aragon,768
Blackmon,767
Hadley,768
Hoyt,768
McGraw,767
Pagan,768
Land,767
Tidwell,766
Lovell,765
Miner,764
Doss,765
Dahl,764
Delatorre,764
Stanford,764
Kauffman,763
Vela,763
Gagnon,762
Winston,761
Gomes,761
Thacker,761
Coronado,761
Ash,759
Jarrett,759
Hager,757
Samuels,757
Metzger,755
Raines,756
Spivey,754
Maurer,754
Han,753
Voss,752
Henley,752
Caballero,751
Caruso,751
Coulter,751
North,750
Finn,749
Cahill,748
Lanier,749
Souza,747
McWilliams,747
Deal,746
Schaffer,745
Urban,746
Houser,744
Cummins,744
Romo,744
Crocker,743
Bassett,743
Kruse,742
Bolden,742
Ybarra,742
Metz,742
Root,741
McMullen,741
Crump,741
Hagan,740
Guidry,740
Brantley,740
Kearney,739
Beal,739
Toth,738
Jorgensen,738
Timmons,738
Milton,737
Tripp,737
Hurd,737
Sapp,735
Whitman,735
Messer,735
Burgos,734
Major,734
Westbrook,733
Castle,733
Serna,732
Carlisle,731
Varela,730
Cullen,729
Wilhelm,728
Bergeron,729
Burger,729
Posey,728
Barnhart,728
Hackett,728
Madrigal,728
Eubanks,727
Sizemore,727
Hilliard,725
Hargrove,725
Boucher,725
Thomason,724
Melvin,724
Roper,724
Barnard,723
Fonseca,724
Pedersen,723
Quiroz,723
Washburn,723
Holliday,722
Yee,723
Rudolph,721
Bermudez,721
Coyle,720
Gil,719
Goodrich,720
Pina,719
Elias,719
Lockwood,718
Cabral,719
Carranza,718
Duvall,718
Cornelius,717
McCollum,717
Street,716
McNeal,716
Connors,717
Angel,716
Paulson,715
Hinson,715
Keenan,715
Sheldon,713
Farr,714
Eddy,712
Samuel,713
Ledbetter,713
Ring,712
Betts,712
Fontenot,712
Gifford,711
Hannah,710
Hanley,710
Person,709
Fountain,708
Levin,707
Stubbs,707
Hightower,706
Murdock,706
Koehler,706
Ma,705
Engle,706
Smiley,704
Carmichael,705
Sheffield,704
Langston,703
McCracken,704
Yost,703
Trotter,702
Story,702
Starks,701
Lujan,700
Blount,700
Cody,699
Rushing,699
Benoit,698
Herndon,699
Jacobsen,698
Nieto,697
Wiseman,698
Layton,696
Epps,696
Shipley,696
Leyva,696
Reeder,695
Brand,695
Roland,695
Fitch,695
Rico,694
Napier,694
Cronin,694
McQueen,693
Paredes,693
Trent,692
Christiansen,693
Pettit,691
Spangler,692
Langford,691
Benavides,690
Penn,690
Paige,689
Weir,689
Dietz,689
Prater,688
Brewster,688
Louis,687
Diehl,687
Pack,688
Spaulding,686
Aviles,687
Ernst,687
Nowak,686
Olvera,686
Rock,686
Mansfield,686
Aquino,685
Ogden,684
Stacy,684
Rizzo,684
Sylvester,684
Gillis,683
Sands,684
Machado,683
Lovett,683
Duong,682
Hyatt,682
Landis,681
Platt,682
Bustamante,680
Hedrick,681
Pritchett,680
Gaston,680
Dobson,680
Caudill,680
Tackett,680
Bateman,678
Landers,679
Carmona,678
Gipson,678
Uribe,678
McNeill,677
Ledford,677
Mims,677
Abel,676
Gold,676
Smallwood,676
Thorne,675
McHugh,675
Dickens,674
Leung,672
Tobin,673
Kowalski,672
Medeiros,672
Cope,671
Kraus,671
Quezada,671
Overton,671
Montalvo,670
Staley,671
Woody,670
Hathaway,668
Osorio,669
Laird,668
Dobbs,668
Capps,668
Putnam,667
Lay,666
Francisco,667
Adair,666
Bernstein,666
Hutton,666
Burkett,666
Rhoades,665
Richey,665
Yanez,666
Bledsoe,665
McCain,664
Beyer,664
Cates,664
Roche,664
Spicer,664
Queen,662
Doty,663
Darling,662
Darby,662
Sumner,661
Kincaid,661
Hay,661
Grossman,660
Lacey,660
Wilkes,660
Humphries,659
Paz,659
Darnell,659
Keys,659
Kyle,657
Lackey,658
Vogt,658
Locklear,657
Kiser,656
Presley,656
Bryson,655
Bergman,655
Peoples,655
Fair,655
McClendon,653
Corley,652
Prado,652
Christie,652
Delong,651
Skaggs,652
Dill,651
Shearer,650
Judd,650
Stapleton,650
Flaherty,649
Casillas,649
Pinto,648
Haywood,648
Youngblood,648
Toney,648
Ricks,648
Granados,647
Crum,647
Triplett,646
Soriano,646
Waite,645
Hoff,646
Anaya,645
Crenshaw,645
Jung,645
Canales,644
Cagle,644
Denny,644
Marcus,644
Berman,643
Munson,643
Ocampo,642
Bauman,643
Corcoran,642
Keen,642
Zimmer,642
Friend,641
Ornelas,641
Varner,640
Pelletier,640
Vernon,640
Blum,640
Albrecht,640
Culver,639
Schuster,638
Cuellar,638
McCord,639
Shultz,637
McRae,638
Moreland,637
Calvert,636
William,636
Whittington,636
Eckert,637
Keene,636
Mohr,636
Hanks,635
Kimble,635
Cavanaugh,636
Crowell,635
Russ,635
Feliciano,634
Crain,635
Busch,633
McCormack,633
Drummond,631
O'Malley,632
Aldrich,630
Luke,631
Greco,631
Mott,631
Oakes,630
Mallory,630
McLain,629
Burrows,629
Otero,629
Allred,628
Eason,628
Finney,627
Weller,627
Waldron,627
Champion,626
Jeffers,626
Coon,626
Rosenthal,626
Huddleston,626
Solano,625
Hirsch,625
Akins,625
Olivares,625
Song,625
Sneed,625
Benedict,624
Bain,625
O'Keefe,623
Hidalgo,624
Matos,624
Stallings,623
Paris,623
Gamez,624
Kenny,623
Quigley,623
Marrero,622
Fagan,622
Dutton,622
Atwood,621
Pappas,621
Bagley,620
McGovern,621
Lunsford,620
Moseley,621
Read,620
Oakley,620
Ashby,620
Granger,620
Shaver,620
Hope,619
Coe,620
Burroughs,619
Helm,619
Ambrose,619
Neumann,619
Michaels,619
Prescott,618
Light,618
Dumas,618
Flood,617
Stringer,617
Currie,616
Comer,616
Fong,616
